Student_ID,Gender,Age,Study_Hours_per_Week,Attendance_Percentage,Previous_Grade,Internet_Usage_Hours,Final_Score,Result,Age_scaled,StudyHours_scaled,Attendance_scaled,PreviousGrade_scaled,InternetUsage_scaled,FinalScore_scaled
515,0,24,23,50.0,63.0,8,40.41,0,1.4686005003386842,0.09290400828932495,-1.7155220014364594,-0.255308886142589,1.1570634564844107,-0.22619827985802096
516,1,24,38,78.0,66.0,3,52.04,1,1.4686005003386842,1.5785757826388729,0.22260808411150912,-0.06651749880520506,-0.8014054949110037,1.016197452113655
517,0,19,18,94.0,79.0,7,44.93,0,-0.9831532564871651,-0.40231991649385773,1.3301109901389196,0.7515785129901252,0.7653696662053279,0.2566588747861732
518,0,23,8,98.0,75.0,1,36.1,0,0.9782497489735144,-1.3927677660602231,1.6069867166457723,0.49985666320694666,-1.5847930754691695,-0.6866218056360017
519,0,20,31,84.0,73.0,1,54.23,1,-0.49280250512199525,0.8852622879424172,0.6379216738717881,0.37399573831535743,-1.5847930754691695,1.2501481531470142
520,0,21,33,89.0,68.0,5,56.21,1,-0.0024517537568253616,1.0833518578556902,0.9840163320053539,0.05934342608638421,-0.018017914352837915,1.4616652253141615
521,0,19,32,63.0,63.0,5,53.25,1,-0.9831532564871651,0.9843070728990537,-0.8156758902891883,-0.255308886142589,-0.018017914352837915,1.1454578851046893
522,1,22,39,84.0,63.0,8,54.49,1,0.4878989976083445,1.6776205675955094,0.6379216738717881,-0.255308886142589,1.1570634564844107,1.2779231222194682
523,0,23,12,97.0,81.0,7,37.81,0,0.9782497489735144,-0.9965886262336769,1.5377677850190592,0.8774394378817145,0.7653696662053279,-0.5039479705825566
524,1,19,20,94.0,43.0,8,43.9,0,-0.9831532564871651,-0.20423034658058464,1.3301109901389196,-1.5139181350584818,1.1570634564844107,0.14662726653760677
525,0,18,34,69.0,42.0,6,39.95,0,-1.473504007852335,1.1823966428123267,-0.40036230052890937,-1.5768485975042765,0.37367587592624496,-0.2753386097554383
526,1,18,22,98.0,73.0,6,44.82,0,-1.473504007852335,-0.006140776667311581,1.6069867166457723,0.37399573831535743,0.37367587592624496,0.24490792633244288
527,1,24,6,62.0,88.0,2,28.93,0,1.4686005003386842,-1.590857335973496,-0.8848948219159015,1.317952675002277,-1.1930992851900866,-1.452569991210973
528,0,21,17,87.0,62.0,6,33.94,0,-0.0024517537568253616,-0.5013647014504943,0.8455784687519275,-0.31823934858838365,0.37367587592624496,-0.9173677025456168
529,0,20,8,98.0,92.0,5,41.84,0,-0.49280250512199525,-1.3927677660602231,1.6069867166457723,1.5696745247854555,-0.018017914352837915,-0.07343594995952529
530,0,21,30,95.0,91.0,3,58.17,1,-0.0024517537568253616,0.7862175029857806,1.399329921765633,1.5067440623396609,-0.8014054949110037,1.671045761398812
531,1,21,29,98.0,62.0,6,47.29,0,-0.0024517537568253616,0.6871727180291441,1.6069867166457723,-0.31823934858838365,0.37367587592624496,0.5087701325207522
532,0,21,34,57.0,84.0,8,52.59,1,-0.0024517537568253616,1.1823966428123267,-1.2309894800494674,1.0662308252190984,1.1570634564844107,1.0749521943823075
533,1,21,15,92.0,44.0,9,32.48,0,-0.0024517537568253616,-0.6994542713637673,1.1916731268854934,-1.4509876726126871,1.5487572467634936,-1.0733348365678566
534,1,22,11,69.0,70.0,1,32.17,0,0.4878989976083445,-1.0956334111903134,-0.40036230052890937,0.1852043509779735,-1.5847930754691695,-1.1064511458465507
535,1,22,35,82.0,92.0,3,58.39,1,0.4878989976083445,1.2814414277689634,0.4994838106183618,1.5696745247854555,-0.8014054949110037,1.6945476583062726
536,0,24,14,75.0,80.0,3,45.99,0,1.4686005003386842,-0.7984990563204039,0.014951289231369626,0.8145089754359199,-0.8014054949110037,0.3698952871584844
537,0,19,17,88.0,93.0,8,56.79,1,-0.9831532564871651,-0.5013647014504943,0.9147974003786408,1.6326049872312502,1.1570634564844107,1.5236247717065579
538,1,18,35,70.0,45.0,1,51.42,1,-1.473504007852335,1.2814414277689634,-0.3311433689021962,-1.3880572101668924,-1.5847930754691695,0.9499648335562659
539,1,21,11,98.0,76.0,5,39.45,0,-0.0024517537568253616,-1.0956334111903134,1.6069867166457723,0.5627871256527414,-0.018017914352837915,-0.3287520118178491
540,0,24,24,91.0,49.0,3,49.65,0,1.4686005003386842,0.19194879324596148,1.1224541952587803,-1.1363353603837139,-0.8014054949110037,0.7608813902553312
541,1,19,8,92.0,79.0,2,30.67,0,-0.9831532564871651,-1.3927677660602231,1.1916731268854934,0.7515785129901252,-1.1930992851900866,-1.2666913520337832
542,0,18,11,90.0,46.0,8,32.45,0,-1.473504007852335,-1.0956334111903134,1.053235263632067,-1.325126747721098,1.1570634564844107,-1.0765396406916006
543,1,23,5,58.0,78.0,3,31.33,0,0.9782497489735144,-1.6899021209301326,-1.161770548422754,0.6886480505443306,-0.8014054949110037,-1.1961856613114012
544,0,20,17,73.0,77.0,7,46.07,0,-0.49280250512199525,-0.5013647014504943,-0.1234865740220567,0.625717588098536,0.7653696662053279,0.3784414314884699
545,1,22,26,86.0,60.0,1,45.86,0,0.4878989976083445,0.39003836315923457,0.7763595371252144,-0.4441002734799729,-1.5847930754691695,0.3560078026222573
546,0,23,25,98.0,59.0,6,36.77,0,0.9782497489735144,0.290993578202598,1.6069867166457723,-0.5070307359257675,0.37367587592624496,-0.615047846872371
547,1,18,26,90.0,42.0,3,42.08,0,-1.473504007852335,0.39003836315923457,1.053235263632067,-1.5768485975042765,-0.8014054949110037,-0.04779751696956864
548,0,23,32,66.0,90.0,8,60.16,1,0.9782497489735144,0.9843070728990537,-0.6080190954090489,1.4438135998938664,1.1570634564844107,1.8836311016072065
549,0,20,13,73.0,61.0,6,34.85,0,-0.49280250512199525,-0.8975438412770403,-0.1234865740220567,-0.38116981103417824,0.37367587592624496,-0.8201553107920287
550,1,24,30,70.0,86.0,2,50.74,1,1.4686005003386842,0.7862175029857806,-0.3311433689021962,1.1920917501106878,-1.1930992851900866,0.8773226067513872
551,1,18,13,88.0,43.0,6,35.66,0,-1.473504007852335,-0.8975438412770403,0.9147974003786408,-1.5139181350584818,0.37367587592624496,-0.7336255994509238
552,0,23,19,90.0,67.0,7,41.14,0,0.9782497489735144,-0.3032751315372212,1.053235263632067,-0.0035870363594104303,0.7653696662053279,-0.14821471284690074
553,1,22,14,88.0,51.0,5,33.21,0,0.4878989976083445,-0.7984990563204039,0.9147974003786408,-1.0104744354921247,-0.018017914352837915,-0.9953512695567364
554,0,22,28,62.0,77.0,3,41.41,0,0.4878989976083445,0.5881279330725077,-0.8848948219159015,0.625717588098536,-0.8014054949110037,-0.11937147573319933
555,1,19,12,60.0,90.0,4,49.22,0,-0.9831532564871651,-0.9965886262336769,-1.0233326851693278,1.4438135998938664,-0.4097117046319208,0.714945864481658
556,0,23,28,95.0,75.0,4,44.66,0,0.9782497489735144,0.5881279330725077,1.399329921765633,0.49985666320694666,-0.4097117046319208,0.227815637672471
557,0,21,20,68.0,86.0,6,47.23,0,-0.0024517537568253616,-0.20423034658058464,-0.46958123215562253,1.1920917501106878,0.37367587592624496,0.5023605242732627
558,0,23,30,60.0,80.0,1,43.03,0,0.9782497489735144,0.7862175029857806,-1.0233326851693278,0.8145089754359199,-1.5847930754691695,0.05368794694901222
559,0,24,31,62.0,44.0,4,36.31,0,1.4686005003386842,0.8852622879424172,-0.8848948219159015,-1.4509876726126871,-0.4097117046319208,-0.6641881767697891
560,0,18,8,95.0,52.0,4,33.91,0,-1.473504007852335,-1.3927677660602231,1.399329921765633,-0.94754397304633,-0.4097117046319208,-0.9205725066693616
561,0,18,28,94.0,62.0,1,45.81,0,-1.473504007852335,0.5881279330725077,1.3301109901389196,-0.31823934858838365,-1.5847930754691695,0.3506664624160165
562,1,24,23,50.0,89.0,9,43.12,0,1.4686005003386842,0.09290400828932495,-1.7155220014364594,1.3808831374480717,1.5487572467634936,0.06330235932024578
563,1,23,14,89.0,69.0,4,40.28,0,0.9782497489735144,-0.7984990563204039,0.9840163320053539,0.12227388853217885,-0.4097117046319208,-0.24008576439424728
564,1,24,29,93.0,76.0,7,44.14,0,1.4686005003386842,0.6871727180291441,1.2608920585122065,0.5627871256527414,0.7653696662053279,0.17226569952756418
565,0,20,22,68.0,64.0,3,42.86,0,-0.49280250512199525,-0.006140776667311581,-0.46958123215562253,-0.19237842369679434,-0.8014054949110037,0.03552739024779236
566,0,24,23,61.0,87.0,3,51.36,1,1.4686005003386842,0.09290400828932495,-0.9541137535426146,1.2550222125564823,-0.8014054949110037,0.9435552253087763
567,0,22,14,57.0,66.0,8,36.24,0,0.4878989976083445,-0.7984990563204039,-1.2309894800494674,-0.06651749880520506,1.1570634564844107,-0.6716660530585267
568,0,24,37,57.0,90.0,8,62.93,1,1.4686005003386842,1.4795309976822364,-1.2309894800494674,1.4438135998938664,1.1570634564844107,2.179541349032963
569,1,18,9,94.0,53.0,1,34.31,0,-1.473504007852335,-1.2937229811035864,1.3301109901389196,-0.8846135106005354,-1.5847930754691695,-0.8778417850194323
570,1,22,39,61.0,87.0,2,54.33,1,0.4878989976083445,1.6776205675955094,-0.9541137535426146,1.2550222125564823,-1.1930992851900866,1.2608308335594964
571,0,18,38,97.0,86.0,8,65.93,1,-1.473504007852335,1.5785757826388729,1.5377677850190592,1.1920917501106878,1.1570634564844107,2.5000217614074285
572,1,19,37,82.0,93.0,1,61.28,1,-0.9831532564871651,1.4795309976822364,0.4994838106183618,1.6326049872312502,-1.5847930754691695,2.0032771222270074
573,1,21,25,94.0,75.0,8,46.39,0,-0.0024517537568253616,0.290993578202598,1.3301109901389196,0.49985666320694666,1.1570634564844107,0.4126260088084129
574,0,18,21,75.0,78.0,8,43.86,0,-1.473504007852335,-0.10518556162394811,0.014951289231369626,0.6886480505443306,1.1570634564844107,0.142354194372614
575,1,22,26,88.0,55.0,2,45.16,0,0.4878989976083445,0.39003836315923457,0.9147974003786408,-0.7587525857089461,-1.1930992851900866,0.28122903973488184
576,0,19,19,77.0,61.0,4,36.16,0,-0.9831532564871651,-0.3032751315372212,0.15338915248479595,-0.38116981103417824,-0.4097117046319208,-0.6802121973885129
577,1,18,39,54.0,60.0,6,49.83,0,-1.473504007852335,1.6776205675955094,-1.4386462749296067,-0.4441002734799729,0.37367587592624496,0.7801102149977991
578,0,20,32,57.0,93.0,9,55.9,1,-0.49280250512199525,0.9843070728990537,-1.2309894800494674,1.6326049872312502,1.5487572467634936,1.4285489160354665
579,0,24,11,74.0,60.0,8,41.71,0,1.4686005003386842,-1.0956334111903134,-0.054267642395343534,-0.4441002734799729,1.1570634564844107,-0.08732343449575238
580,0,21,36,76.0,47.0,8,40.84,0,-0.0024517537568253616,1.3804862127256,0.08417022085808279,-1.2621962852753033,1.1570634564844107,-0.18026275408434694
581,0,18,15,95.0,88.0,7,51.71,1,-1.473504007852335,-0.6994542713637673,1.399329921765633,1.317952675002277,0.7653696662053279,0.9809446067524641
582,1,19,14,72.0,55.0,9,41.2,0,-0.9831532564871651,-0.7984990563204039,-0.19270550564876987,-0.7587525857089461,1.5487572467634936,-0.1418051045994112
583,0,20,13,79.0,94.0,2,34.76,0,-0.49280250512199525,-0.8975438412770403,0.2918270157382223,1.6955354496770447,-1.1930992851900866,-0.8297697231632631
584,0,23,18,94.0,70.0,3,44.62,0,0.9782497489735144,-0.40231991649385773,1.3301109901389196,0.1852043509779735,-0.8014054949110037,0.22354256550747825
585,0,19,17,96.0,81.0,8,46.97,0,-0.9831532564871651,-0.5013647014504943,1.468548853392346,0.8774394378817145,1.1570634564844107,0.47458555520080925
586,1,24,29,72.0,49.0,6,50.67,1,1.4686005003386842,0.6871727180291441,-0.19270550564876987,-1.1363353603837139,0.37367587592624496,0.8698447304626497
587,0,19,6,98.0,71.0,9,42.43,0,-0.9831532564871651,-1.590857335973496,1.6069867166457723,0.24813481342376814,1.5487572467634936,-0.010408135525880912
588,1,20,39,96.0,73.0,4,53.38,1,-0.49280250512199525,1.6776205675955094,1.468548853392346,0.37399573831535743,-0.4097117046319208,1.1593453696409164
589,0,19,11,69.0,48.0,8,24.6,0,-0.9831532564871651,-1.0956334111903134,-0.40036230052890937,-1.1992658228295086,1.1570634564844107,-1.9151300530714506
590,1,20,25,67.0,56.0,3,42.95,0,-0.49280250512199525,0.290993578202598,-0.5388001637823356,-0.6958221232631515,-0.8014054949110037,0.04514180261902668
591,1,18,22,67.0,50.0,3,31.77,0,-1.473504007852335,-0.006140776667311581,-0.5388001637823356,-1.0734048979379194,-0.8014054949110037,-1.1491818674964795
592,0,20,7,51.0,71.0,8,26.76,0,-0.49280250512199525,-1.4918125510168596,-1.6463030698097463,0.24813481342376814,1.1570634564844107,-1.6843841561618358
593,1,20,15,53.0,49.0,5,29.55,0,-0.49280250512199525,-0.6994542713637673,-1.50786520655632,-1.1363353603837139,-0.018017914352837915,-1.3863373726535835
594,0,21,28,79.0,61.0,3,36.69,0,-0.0024517537568253616,0.5881279330725077,0.2918270157382223,-0.38116981103417824,-0.8014054949110037,-0.6235939912023574
595,0,20,23,82.0,56.0,1,44.85,0,-0.49280250512199525,0.09290400828932495,0.4994838106183618,-0.6958221232631515,-1.5847930754691695,0.24811273045618765
596,0,20,8,85.0,43.0,3,25.05,0,-0.49280250512199525,-1.3927677660602231,0.7071406054985012,-1.5139181350584818,-0.8014054949110037,-1.867057991215281
597,1,23,30,67.0,87.0,9,47.91,0,0.9782497489735144,0.7862175029857806,-0.5388001637823356,1.2550222125564823,1.5487572467634936,0.5750027510781414
598,1,18,36,86.0,91.0,5,48.66,0,-1.473504007852335,1.3804862127256,0.7763595371252144,1.5067440623396609,-0.018017914352837915,0.6551228541717576
599,0,24,37,68.0,86.0,2,57.09,1,1.4686005003386842,1.4795309976822364,-0.46958123215562253,1.1920917501106878,-1.1930992851900866,1.5556728129440047
600,0,21,7,96.0,64.0,7,27.63,0,-0.0024517537568253616,-1.4918125510168596,1.468548853392346,-0.19237842369679434,0.7653696662053279,-1.5914448365732412
601,1,23,13,77.0,60.0,2,38.32,0,0.9782497489735144,-0.8975438412770403,0.15338915248479595,-0.4441002734799729,-1.1930992851900866,-0.4494663004788978
602,0,22,12,89.0,76.0,4,46.68,0,0.4878989976083445,-0.9965886262336769,0.9840163320053539,0.5627871256527414,-0.4097117046319208,0.4436057820046111
603,0,18,37,69.0,77.0,7,51.28,1,-1.473504007852335,1.4795309976822364,-0.40036230052890937,0.625717588098536,0.7653696662053279,0.9350090809787908
604,0,18,10,98.0,88.0,4,36.44,0,-1.473504007852335,-1.19467819614695,1.6069867166457723,1.317952675002277,-0.4097117046319208,-0.6503006922335628
605,1,22,8,82.0,40.0,7,32.4,0,0.4878989976083445,-1.3927677660602231,0.4994838106183618,-1.7027095223958657,0.7653696662053279,-1.081880980897842
606,1,24,17,61.0,64.0,7,37.48,0,1.4686005003386842,-0.5013647014504943,-0.9541137535426146,-0.19237842369679434,0.7653696662053279,-0.5392008159437484
607,1,20,6,64.0,90.0,1,32.01,0,-0.49280250512199525,-1.590857335973496,-0.7464569586624752,1.4438135998938664,-1.5847930754691695,-1.1235434345065227
608,0,23,9,90.0,75.0,6,39.54,0,0.9782497489735144,-1.2937229811035864,1.053235263632067,0.49985666320694666,0.37367587592624496,-0.3191375994466155
609,0,19,31,88.0,56.0,9,53.27,1,-0.9831532564871651,0.8852622879424172,0.9147974003786408,-0.6958221232631515,1.5487572467634936,1.147594421187186
610,0,21,36,51.0,80.0,2,42.03,0,-0.0024517537568253616,1.3804862127256,-1.6463030698097463,0.8145089754359199,-1.1930992851900866,-0.05313885717580942
611,1,19,25,78.0,63.0,3,36.73,0,-0.9831532564871651,0.290993578202598,0.22260808411150912,-0.255308886142589,-0.8014054949110037,-0.6193209190373646
612,0,22,12,90.0,41.0,5,34.83,0,0.4878989976083445,-0.9965886262336769,1.053235263632067,-1.639779059950071,-0.018017914352837915,-0.8222918468745255
613,0,18,12,59.0,79.0,9,35.45,0,-1.473504007852335,-0.9965886262336769,-1.092551616796041,0.7515785129901252,1.5487572467634936,-0.7560592283171357
614,0,24,7,51.0,54.0,4,21.78,0,1.4686005003386842,-1.4918125510168596,-1.6463030698097463,-0.8216830481547407,-0.4097117046319208,-2.216381640703448
615,0,18,7,60.0,71.0,1,33.16,0,-1.473504007852335,-1.4918125510168596,-1.0233326851693278,0.24813481342376814,-1.5847930754691695,-1.0006926097629778
616,1,21,26,62.0,78.0,4,58.17,1,-0.0024517537568253616,0.39003836315923457,-0.8848948219159015,0.6886480505443306,-0.4097117046319208,1.671045761398812
617,1,18,10,59.0,45.0,6,23.72,0,-1.473504007852335,-1.19467819614695,-1.092551616796041,-1.3880572101668924,0.37367587592624496,-2.0091376407012937
618,0,18,6,63.0,40.0,5,27.06,0,-1.473504007852335,-1.590857335973496,-0.8156758902891883,-1.7027095223958657,-0.018017914352837915,-1.6523361149243896
619,1,21,27,67.0,86.0,1,50.49,1,-0.0024517537568253616,0.48908314811587106,-0.5388001637823356,1.1920917501106878,-1.5847930754691695,0.8506159057201818
620,1,23,6,58.0,62.0,4,25.66,0,0.9782497489735144,-1.590857335973496,-1.161770548422754,-0.31823934858838365,-0.4097117046319208,-1.80189364069914
621,0,23,21,88.0,78.0,6,56.62,1,0.9782497489735144,-0.10518556162394811,0.9147974003786408,0.6886480505443306,0.37367587592624496,1.505464215005338
622,0,21,39,77.0,56.0,4,56.06,1,-0.0024517537568253616,1.6776205675955094,0.15338915248479595,-0.6958221232631515,-0.4097117046319208,1.4456412046954383
623,1,24,38,52.0,73.0,9,45.45,0,1.4686005003386842,1.5785757826388729,-1.5770841381830332,0.37399573831535743,1.5487572467634936,0.31220881293108077
624,0,22,27,69.0,80.0,5,50.68,1,0.4878989976083445,0.48908314811587106,-0.40036230052890937,0.8145089754359199,-0.018017914352837915,0.8709129985038977
625,1,18,34,55.0,68.0,8,45.53,0,-1.473504007852335,1.1823966428123267,-1.3694273433028936,0.05934342608638421,1.1570634564844107,0.32075495726106634
626,0,24,12,76.0,48.0,9,30.26,0,1.4686005003386842,-0.9965886262336769,0.08417022085808279,-1.1992658228295086,1.5487572467634936,-1.31049034172496
627,1,18,26,51.0,52.0,5,38.89,0,-1.473504007852335,0.39003836315923457,-1.6463030698097463,-0.94754397304633,-0.018017914352837915,-0.3885750221277494
628,0,22,9,78.0,45.0,6,28.76,0,0.4878989976083445,-1.2937229811035864,0.22260808411150912,-1.3880572101668924,0.37367587592624496,-1.4707305479121926
629,1,23,17,87.0,45.0,1,36.52,0,0.9782497489735144,-0.5013647014504943,0.8455784687519275,-1.3880572101668924,-1.5847930754691695,-0.6417545479035764
630,1,24,33,52.0,59.0,7,47.96,0,1.4686005003386842,1.0833518578556902,-1.5770841381830332,-0.5070307359257675,0.7653696662053279,0.5803440912843829
631,1,20,35,65.0,91.0,4,62.54,1,-0.49280250512199525,1.2814414277689634,-0.677238027035762,1.5067440623396609,-0.4097117046319208,2.1378788954242824
632,0,20,20,79.0,92.0,2,46.68,0,-0.49280250512199525,-0.20423034658058464,0.2918270157382223,1.5696745247854555,-1.1930992851900866,0.4436057820046111
633,1,20,34,89.0,42.0,5,47.12,0,-0.49280250512199525,1.1823966428123267,0.9840163320053539,-1.5768485975042765,-0.018017914352837915,0.49060957581953235
634,1,23,20,51.0,56.0,3,37.28,0,0.9782497489735144,-0.20423034658058464,-1.6463030698097463,-0.6958221232631515,-0.8014054949110037,-0.5605661767687122
635,0,23,16,66.0,88.0,6,41.91,0,0.9782497489735144,-0.6004094864071308,-0.6080190954090489,1.317952675002277,0.37367587592624496,-0.0659580736707885
636,0,22,21,90.0,51.0,8,33.74,0,0.4878989976083445,-0.10518556162394811,1.053235263632067,-1.0104744354921247,1.1570634564844107,-0.9387330633705807
637,1,18,20,61.0,87.0,7,51.02,1,-1.473504007852335,-0.20423034658058464,-0.9541137535426146,1.2550222125564823,0.7653696662053279,0.9072341119063374
638,1,22,16,84.0,86.0,3,55.2,1,0.4878989976083445,-0.6004094864071308,0.6379216738717881,1.1920917501106878,-0.8014054949110037,1.353770153148092
639,0,22,12,92.0,84.0,8,48.61,0,0.4878989976083445,-0.9965886262336769,1.1916731268854934,1.0662308252190984,1.1570634564844107,0.6497815139655169
640,0,23,24,50.0,94.0,2,37.42,0,0.9782497489735144,0.19194879324596148,-1.7155220014364594,1.6955354496770447,-1.1930992851900866,-0.5456104241912372
641,0,20,7,94.0,40.0,9,29.61,0,-0.49280250512199525,-1.4918125510168596,1.3301109901389196,-1.7027095223958657,1.5487572467634936,-1.3799277644060943
642,0,19,20,64.0,56.0,4,36.94,0,-0.9831532564871651,-0.20423034658058464,-0.7464569586624752,-0.6958221232631515,-0.4097117046319208,-0.5968872901711519
643,0,18,34,75.0,42.0,1,37.12,0,-1.473504007852335,1.1823966428123267,0.014951289231369626,-1.5768485975042765,-1.5847930754691695,-0.577658465428684
644,1,23,27,86.0,65.0,8,52.19,1,0.9782497489735144,0.48908314811587106,0.7763595371252144,-0.12944796125099972,1.1570634564844107,1.0322214727323782
645,0,20,32,70.0,54.0,7,42.03,0,-0.49280250512199525,0.9843070728990537,-0.3311433689021962,-0.8216830481547407,0.7653696662053279,-0.05313885717580942
646,1,24,9,98.0,75.0,5,38.37,0,1.4686005003386842,-1.2937229811035864,1.6069867166457723,0.49985666320694666,-0.018017914352837915,-0.444124960272657
647,1,19,24,80.0,71.0,5,39.84,0,-0.9831532564871651,0.19194879324596148,0.36104594736493545,0.24813481342376814,-0.018017914352837915,-0.2870895582091686
648,1,19,5,74.0,71.0,7,29.29,0,-0.9831532564871651,-1.6899021209301326,-0.054267642395343534,0.24813481342376814,0.7653696662053279,-1.4141123417260373
649,0,23,34,72.0,43.0,5,41.17,0,0.9782497489735144,1.1823966428123267,-0.19270550564876987,-1.5139181350584818,-0.018017914352837915,-0.14500990872315597
650,1,21,25,73.0,57.0,8,37.24,0,-0.0024517537568253616,0.290993578202598,-0.1234865740220567,-0.6328916608173568,1.1570634564844107,-0.564839248933705
651,1,18,24,87.0,88.0,6,58.97,1,-1.473504007852335,0.19194879324596148,0.8455784687519275,1.317952675002277,0.37367587592624496,1.756507204698669
652,0,19,10,77.0,58.0,5,25.48,0,-0.9831532564871651,-1.19467819614695,0.15338915248479595,-0.5699611983715622,-0.018017914352837915,-1.8211224654416076
653,1,23,26,70.0,82.0,9,43.68,0,0.9782497489735144,0.39003836315923457,-0.3311433689021962,0.9403699003275091,1.5487572467634936,0.12312536963014614
654,1,23,22,92.0,91.0,2,47.78,0,0.9782497489735144,-0.006140776667311581,1.1916731268854934,1.5067440623396609,-1.1930992851900866,0.561115266541915
655,0,20,12,67.0,74.0,1,37.45,0,-0.49280250512199525,-0.9965886262336769,-0.5388001637823356,0.4369262007611521,-1.5847930754691695,-0.5424056200674924
656,1,24,36,85.0,79.0,8,48.24,0,1.4686005003386842,1.3804862127256,0.7071406054985012,0.7515785129901252,1.1570634564844107,0.610255596439333
657,1,21,37,84.0,53.0,3,47.46,0,-0.0024517537568253616,1.4795309976822364,0.6379216738717881,-0.8846135106005354,-0.8014054949110037,0.5269306892219721
658,1,18,20,94.0,72.0,7,52.96,1,-1.473504007852335,-0.20423034658058464,1.3301109901389196,0.3110652758695628,0.7653696662053279,1.1144781119084912
659,0,22,16,58.0,53.0,8,37.16,0,0.4878989976083445,-0.6004094864071308,-1.161770548422754,-0.8846135106005354,1.1570634564844107,-0.5733853932636913
660,0,24,38,87.0,73.0,6,68.26,1,1.4686005003386842,1.5785757826388729,0.8455784687519275,0.37399573831535743,0.37367587592624496,2.7489282150182626
661,0,24,18,79.0,94.0,9,56.75,1,1.4686005003386842,-0.40231991649385773,0.2918270157382223,1.6955354496770447,1.5487572467634936,1.519351699541565
662,1,20,37,93.0,43.0,7,44.95,0,-0.49280250512199525,1.4795309976822364,1.2608920585122065,-1.5139181350584818,0.7653696662053279,0.25879541086867
663,1,19,27,83.0,63.0,5,44.13,0,-0.9831532564871651,0.48908314811587106,0.5687027422450749,-0.255308886142589,-0.018017914352837915,0.1711974314863162
664,0,19,6,81.0,68.0,8,33.15,0,-0.9831532564871651,-1.590857335973496,0.4302648789916486,0.05934342608638421,1.1570634564844107,-1.001760877804226
665,1,20,25,52.0,58.0,2,36.74,0,-0.49280250512199525,0.290993578202598,-1.5770841381830332,-0.5699611983715622,-1.1930992851900866,-0.6182526509961158
666,1,23,6,52.0,45.0,7,23.43,0,0.9782497489735144,-1.590857335973496,-1.5770841381830332,-1.3880572101668924,0.7653696662053279,-2.0401174138974922
667,0,19,31,77.0,72.0,4,47.76,0,-0.9831532564871651,0.8852622879424172,0.15338915248479595,0.3110652758695628,-0.4097117046319208,0.5589787304594183
668,0,21,13,93.0,88.0,9,43.44,0,-0.0024517537568253616,-0.8975438412770403,1.2608920585122065,1.317952675002277,1.5487572467634936,0.09748693664018873
669,1,18,5,64.0,79.0,1,35.87,0,-1.473504007852335,-1.6899021209301326,-0.7464569586624752,0.7515785129901252,-1.5847930754691695,-0.7111919705847112
670,1,24,15,90.0,58.0,7,41.9,0,1.4686005003386842,-0.6994542713637673,1.053235263632067,-0.5699611983715622,0.7653696662053279,-0.0670263417120365
671,1,24,7,72.0,92.0,6,34.77,0,1.4686005003386842,-1.4918125510168596,-0.19270550564876987,1.5696745247854555,0.37367587592624496,-0.8287014551220143
672,0,21,27,89.0,40.0,8,39.75,0,-0.0024517537568253616,0.48908314811587106,0.9840163320053539,-1.7027095223958657,1.1570634564844107,-0.2967039705804029
673,0,19,30,60.0,44.0,5,31.79,0,-0.9831532564871651,0.7862175029857806,-1.0233326851693278,-1.4509876726126871,-0.018017914352837915,-1.1470453314139832
674,0,24,8,97.0,66.0,1,27.08,0,1.4686005003386842,-1.3927677660602231,1.5377677850190592,-0.06651749880520506,-1.5847930754691695,-1.6501995788418933
675,0,22,22,81.0,55.0,1,39.15,0,0.4878989976083445,-0.006140776667311581,0.4302648789916486,-0.7587525857089461,-1.5847930754691695,-0.360800053055296
676,1,18,10,85.0,45.0,9,32.05,0,-1.473504007852335,-1.19467819614695,0.7071406054985012,-1.3880572101668924,1.5487572467634936,-1.1192703623415299
677,0,18,39,82.0,79.0,6,60.35,1,-1.473504007852335,1.6776205675955094,0.4994838106183618,0.7515785129901252,0.37367587592624496,1.9039281943909232
678,0,24,26,73.0,52.0,5,41.26,0,1.4686005003386842,0.39003836315923457,-0.1234865740220567,-0.94754397304633,-0.018017914352837915,-0.1353954963519224
679,0,20,19,88.0,87.0,1,47.03,0,-0.49280250512199525,-0.3032751315372212,0.9147974003786408,1.2550222125564823,-1.5847930754691695,0.4809951634482988
680,0,24,26,83.0,74.0,6,55.32,1,1.4686005003386842,0.39003836315923457,0.5687027422450749,0.4369262007611521,0.37367587592624496,1.3665893696430702
681,0,20,16,77.0,58.0,6,34.76,0,-0.49280250512199525,-0.6004094864071308,0.15338915248479595,-0.5699611983715622,0.37367587592624496,-0.8297697231632631
682,1,24,22,86.0,51.0,3,40.67,0,1.4686005003386842,-0.006140776667311581,0.7763595371252144,-1.0104744354921247,-0.8014054949110037,-0.1984233107855668
683,1,22,39,56.0,55.0,8,44.49,0,0.4878989976083445,1.6776205675955094,-1.3002084116761805,-0.7587525857089461,1.1570634564844107,0.2096550809712519
684,0,23,34,53.0,82.0,1,51.58,1,0.9782497489735144,1.1823966428123267,-1.50786520655632,0.9403699003275091,-1.5847930754691695,0.967057122216237
685,1,18,28,86.0,49.0,1,38.05,0,-1.473504007852335,0.5881279330725077,0.7763595371252144,-1.1363353603837139,-1.5847930754691695,-0.4783095375926
686,0,24,34,50.0,64.0,6,48.36,0,1.4686005003386842,1.1823966428123267,-1.7155220014364594,-0.19237842369679434,0.37367587592624496,0.6230748129343114
